ENSEMBL,Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000120049.18,KCNIP2,50.71985986,-0.062129902,0.360109109,-0.17253077,0.863020273,0.92847475
ENSG00000167671.11,UBXN6,2516.541227,0.062138752,0.252278386,0.246310248,0.805442078,0.89516195
ENSG00000074266.19,EED,363.9796997,0.062160294,0.143054966,0.434520349,0.663910621,0.807446352
ENSG00000138802.11,SEC24B,763.1534524,-0.062439622,0.272039475,-0.229524124,0.818461573,0.902980195
ENSG00000182858.13,ALG12,366.0443364,-0.062462329,0.268527313,-0.232610711,0.816063709,0.901367801
ENSG00000226752.9,PSMD5-AS1,519.762718,0.06247178,0.570826791,0.109440869,0.91285282,0.955989662
ENSG00000163608.14,NEPRO,978.3568681,-0.062498253,0.195800864,-0.31919294,0.749580211,0.86285865
ENSG00000114861.18,FOXP1,684.7727676,-0.062517944,0.242059201,-0.258275428,0.796194349,0.890136303
ENSG00000176919.11,C8G,10.16474998,0.062548588,1.06486047,0.058738764,0.953160183,0.975457082
ENSG00000100216.5,TOMM22,826.306526,0.062607897,0.374740581,0.167069967,0.867314996,0.931119833
ENSG00000282572.2,RP11-482G13.1,2.79537218,-0.062619326,1.165368161,-0.053733514,0.957147481,0.97740925
ENSG00000109929.9,SC5D,888.3765493,-0.062742816,0.263362415,-0.238237548,0.811696856,0.899157576
ENSG00000256537.4,SMIM10L1,527.5396391,-0.062813704,0.204305915,-0.307449268,0.758501433,0.868279336
ENSG00000242951.1,RP11-507E23.1,31.06854349,0.062876041,0.614979815,0.102240821,0.918565527,0.958412919
ENSG00000075711.20,DLG1,1316.864034,0.06294618,0.172796588,0.36427907,0.715649627,0.841181149
ENSG00000164211.12,STARD4,511.4937618,-0.063017752,0.453882024,-0.138841699,0.889575242,0.942797989
ENSG00000143157.11,POGK,1371.114878,-0.063056387,0.241220664,-0.26140541,0.793779886,0.888680292
ENSG00000279632.1,RP11-286N22.6,1.752912873,-0.063060348,1.099208891,-0.057368848,0.954251378,0.976191697
ENSG00000266967.6,AARSD1,588.8655825,-0.063136805,0.347856606,-0.181502391,0.855973257,0.924610835
ENSG00000167005.13,NUDT21,2212.471939,0.063220876,0.242597922,0.260599411,0.794401444,0.889087484
ENSG00000010165.19,METTL13,498.6178287,0.063312663,0.338359566,0.187116515,0.85156928,0.921816245
ENSG00000113749.7,HRH2,63.83517924,0.063347122,0.628716668,0.100756231,0.919743972,0.959059218
ENSG00000163961.4,RNF168,384.1708619,-0.063360269,0.216859382,-0.292172136,0.770155014,0.874821785
ENSG00000122432.17,SPATA1,14.23781662,-0.063439617,0.450165071,-0.140925233,0.887929008,0.942089319
ENSG00000198799.11,LRIG2,575.3599385,0.063475665,0.34597292,0.183470039,0.854429225,0.923654323
ENSG00000137760.14,ALKBH8,212.0232324,0.063580457,0.216776714,0.293299292,0.769293395,0.874370364
ENSG00000126775.8,ATG14,652.6727215,-0.063614986,0.286320332,-0.222181168,0.824172853,0.906547926
ENSG00000223768.1,LINC00205,175.1671589,0.063709937,0.391287928,0.162821116,0.870659282,0.932887135
ENSG00000120686.11,UFM1,1475.979052,-0.063803977,0.298371817,-0.213840496,0.830671444,0.910772505
ENSG00000153558.13,FBXL2,337.1930036,-0.063857032,0.51315653,-0.124439675,0.900967161,0.949327176
ENSG00000166801.15,FAM111A,1532.214804,-0.063922173,0.253201968,-0.252455275,0.80068918,0.892674692
ENSG00000204410.14,MSH5,691.6755561,0.063936319,0.316858373,0.201782008,0.840087148,0.916208834
ENSG00000241468.7,ATP5J2,1786.693013,0.063977627,0.258597143,0.247402681,0.804596599,0.894712504
ENSG00000090612.20,ZNF268,562.0792182,-0.063979731,0.298531496,-0.214314845,0.830301542,0.910548601
ENSG00000277969.1,CTB-58E17.1,120.5633015,0.064050414,0.368131548,0.173987844,0.861875016,0.927658945
ENSG00000145700.9,ANKRD31,20.36860471,-0.064152096,0.813381135,-0.078870892,0.937135316,0.968386625
ENSG00000197779.13,ZNF81,139.180396,0.064208609,0.403395703,0.159170286,0.873534713,0.934520808
ENSG00000160993.3,ALKBH4,230.5156518,0.064222714,0.322107002,0.199383166,0.841963028,0.916982916
ENSG00000146278.10,PNRC1,2522.350194,0.064269545,0.414339138,0.155113381,0.876731933,0.93608023
ENSG00000282961.1,PRNCR1,16.17861191,0.06436352,0.463785189,0.13877873,0.889625002,0.942797989
ENSG00000188243.12,COMMD6,1192.310314,-0.064394037,0.459742371,-0.140065482,0.888608253,0.94224133
ENSG00000269228.1,RPS27AP19,3.72414808,0.06440718,0.812580147,0.079262556,0.936823788,0.968300947
ENSG00000198900.5,TOP1,1813.893447,-0.064411948,0.354949575,-0.181467884,0.85600034,0.924610835
ENSG00000105298.13,CACTIN,484.4310364,0.064423528,0.244674442,0.263303055,0.792317005,0.887796356
ENSG00000178467.17,P4HTM,1343.103162,0.064443622,0.278179323,0.231662157,0.816800426,0.901975552
ENSG00000140993.10,TIGD7,247.6636399,-0.064480083,0.34416329,-0.187353169,0.851383738,0.921746898
ENSG00000087301.8,TXNDC16,196.8435755,0.064488294,0.407073077,0.158419452,0.874126287,0.934753547
ENSG00000099308.10,MAST3,485.5008444,0.064496255,0.480403712,0.134254282,0.893201504,0.944497514
ENSG00000176261.15,ZBTB8OS,390.7631413,0.064511601,0.341085036,0.189136415,0.849985902,0.920892997
ENSG00000104689.9,TNFRSF10A,104.4857428,0.064518841,0.856009148,0.075371673,0.939918997,0.969629291
ENSG00000137168.7,PPIL1,522.613583,0.064549229,0.334264305,0.193108351,0.846874112,0.919367496
ENSG00000260288.3,RP11-24M17.4,4.371475755,-0.064583716,0.896603084,-0.072031557,0.942576794,0.970700229
ENSG00000262227.1,RP5-1050D4.5,10.36722064,-0.064790962,0.831397182,-0.077930216,0.937883564,0.968818144
ENSG00000174292.12,TNK1,284.9613087,-0.064804937,0.268869711,-0.241027287,0.809533968,0.897591168
ENSG00000127419.16,TMEM175,522.4951302,-0.064930183,0.517627609,-0.125438021,0.900176789,0.949033005
ENSG00000134001.12,EIF2S1,973.7682259,0.065097356,0.169273206,0.384569759,0.700556203,0.832184651
ENSG00000223849.1,RP11-80I15.1,2.713815075,0.065152233,1.147964264,0.056754583,0.954740693,0.976335103
ENSG00000120253.13,NUP43,717.0775522,0.065208058,0.226995555,0.28726579,0.773908815,0.876894919
ENSG00000072062.13,PRKACA,1221.25984,0.065212765,0.256632638,0.254109396,0.799411045,0.892283713
ENSG00000182180.13,MRPS16,1445.236296,0.065216904,0.226298477,0.288189761,0.773201486,0.876545427
ENSG00000119685.19,TTLL5,371.7944074,0.065219575,0.248805115,0.262131166,0.79322032,0.888393282
ENSG00000247556.6,OIP5-AS1,2746.095481,0.065285885,0.231676295,0.281797864,0.778098509,0.879011413
ENSG00000196236.12,XPNPEP3,568.4634454,0.065293569,0.24820915,0.263058669,0.79250536,0.887922856
ENSG00000281186.1,LINC00706,2.083066202,0.065295839,1.3634233,0.047891098,0.961803034,0.979902831
ENSG00000158286.12,RNF207,722.3639379,-0.065375597,0.324889201,-0.201224284,0.840523204,0.91626314
ENSG00000132669.12,RIN2,986.6248977,0.065380517,0.30235842,0.216235147,0.828804458,0.909563461
ENSG00000139718.10,SETD1B,708.637027,-0.065502073,0.304546323,-0.215080822,0.829704306,0.910130899
ENSG00000185721.12,DRG1,733.2870742,-0.065550955,0.368196275,-0.178032641,0.858697341,0.926000868
ENSG00000153560.11,UBP1,1586.539011,0.065589051,0.24390594,0.268911248,0.787997981,0.884941718
ENSG00000185864.16,NPIPB4,1767.126155,0.065591193,0.366974269,0.178735127,0.858145686,0.925728628
ENSG00000152104.11,PTPN14,1538.888379,-0.065593463,0.440301517,-0.148973965,0.881574177,0.938871361
ENSG00000185883.11,ATP6V0C,3258.671037,-0.065608365,0.230564083,-0.284555876,0.77598442,0.878091843
ENSG00000115944.14,COX7A2L,2171.676041,-0.065636142,0.234343753,-0.280084879,0.779412386,0.879615878
ENSG00000175193.13,PARL,818.8847042,-0.065694049,0.2236943,-0.293677798,0.769004122,0.874288131
ENSG00000242220.6,TCP10L,24.35672505,-0.06576903,0.426892259,-0.154064705,0.877558717,0.93651248
ENSG00000135315.11,CEP162,275.4850441,-0.065803997,0.230055572,-0.286035226,0.774851142,0.877359466
ENSG00000113163.15,COL4A3BP,773.6698899,-0.065806747,0.235098832,-0.279910989,0.779545796,0.87972879
ENSG00000100296.13,THOC5,441.355979,0.065806961,0.301939479,0.21794752,0.827470002,0.908690457
ENSG00000272801.1,RP1-170O19.23,2.101486081,0.065837818,2.136018453,0.030822682,0.975410951,0.986826137
ENSG00000196208.13,GREB1,65.29294619,-0.065839619,0.776717007,-0.084766548,0.932446989,0.965509369
ENSG00000129460.15,NGDN,517.0428521,-0.0658408,0.226790418,-0.290315618,0.771574792,0.875642419
ENSG00000230163.1,RP5-997D16.2,25.12795811,0.065861296,0.566316622,0.116297656,0.907416643,0.953139887
ENSG00000130703.15,OSBPL2,1390.95759,-0.065870307,0.32041582,-0.205577575,0.837120896,0.91467722
ENSG00000047346.12,FAM214A,721.3912627,-0.065902138,0.265780305,-0.24795719,0.80416753,0.894450061
ENSG00000196405.12,EVL,1346.700461,0.065999073,0.325006236,0.203070174,0.839080183,0.915582358
ENSG00000279900.1,RP11-113K21.6,6.5096208,0.066078188,0.744188192,0.08879231,0.92924697,0.96386114
ENSG00000161920.9,MED11,348.7967559,0.066104869,0.32484056,0.20349943,0.838744691,0.915553912
ENSG00000163806.15,SPDYA,43.41731962,0.066114324,0.582965571,0.113410341,0.909705242,0.954437213
ENSG00000056736.9,IL17RB,710.5548512,-0.066117763,0.73090076,-0.090460656,0.927921157,0.963301667
ENSG00000102755.11,FLT1,1361.473067,0.066256986,0.632195184,0.104804636,0.916530831,0.957273595
ENSG00000113522.13,RAD50,727.6297024,0.066257674,0.285366003,0.232184889,0.816394414,0.901634238
ENSG00000129595.12,EPB41L4A,482.1650609,0.066299215,0.451559838,0.146822656,0.883272001,0.939661463
ENSG00000136856.17,SLC2A8,329.23827,0.06633646,0.22838673,0.290456715,0.77146686,0.875595296
ENSG00000217733.2,CCT7P1,2.950444006,-0.066414498,0.926207407,-0.071705859,0.942835993,0.970788896
ENSG00000258956.2,COX4I1P1,2.991746269,0.066433299,1.250974353,0.053105245,0.957648053,0.977692517
ENSG00000233393.1,AP000688.29,138.2008366,-0.066445855,0.715998098,-0.09280172,0.926061084,0.962411555
ENSG00000186130.4,ZBTB6,221.978143,0.066457355,0.369817645,0.179703039,0.857385708,0.925381222
ENSG00000278175.3,GLIDR,103.1536533,-0.066460778,0.329243428,-0.201859089,0.840026886,0.916184506
ENSG00000234354.3,RPS26P47,7.517604802,0.066613329,0.735339483,0.090588539,0.927819539,0.963289942
ENSG00000198783.5,ZNF830,302.3967336,-0.066690898,0.225572728,-0.295651423,0.767496298,0.873645748
ENSG00000183624.13,HMCES,874.2337184,-0.066823656,0.24508073,-0.272659772,0.785114761,0.883450436
ENSG00000261141.1,RP11-303E16.5,2.51788429,0.067032026,1.012371942,0.066212844,0.947208371,0.972554329
ENSG00000263859.1,RP11-498C9.16,6.21771742,0.0670394,1.061856303,0.063134155,0.949659677,0.973962573
ENSG00000187079.16,TEAD1,1617.167338,-0.067052088,0.290800297,-0.230577784,0.817642828,0.902446065
ENSG00000258581.2,RP11-638I2.10,8.026480179,0.067066133,0.609403382,0.110052117,0.912368042,0.955864659
ENSG00000230777.1,RPS29P5,2.007878725,0.067129894,1.124092448,0.059719193,0.952379285,0.975389806
ENSG00000279789.1,CTD-2574D22.3,83.62578908,0.067278903,0.463473472,0.145162361,0.884582683,0.940161401
ENSG00000163956.10,LRPAP1,2729.472218,0.067304896,0.219079584,0.307216649,0.758678474,0.8684443
ENSG00000268364.1,SMC5-AS1,25.20527139,-0.067342331,0.406196061,-0.165787751,0.868323986,0.931482528
ENSG00000231212.1,RP11-111F5.3,8.173078623,-0.067344067,1.058850439,-0.063601113,0.949287845,0.973732709
ENSG00000092931.11,MFSD11,361.2879684,0.067407304,0.210206528,0.320671791,0.748459127,0.862103363
ENSG00000271581.1,XXbac-BPG248L24.12,14.1191846,0.067423373,0.75845112,0.088896135,0.929164456,0.963813496
ENSG00000101624.10,CEP76,76.82741664,0.067437394,0.322439855,0.209147204,0.834333326,0.912844155
ENSG00000158717.10,RNF166,363.8964271,0.067469753,0.221830166,0.304150486,0.761013245,0.869930613
ENSG00000167969.12,ECI1,1393.358875,0.067532192,0.393738272,0.171515437,0.863818493,0.928992401
ENSG00000275066.4,SYNRG,992.5247724,-0.067535447,0.229865561,-0.293804114,0.768907591,0.874271924
ENSG00000005243.9,COPZ2,258.2558649,0.067581468,0.467627806,0.144519781,0.885090037,0.94043937
ENSG00000238249.2,HMGN2P17,16.16780097,-0.067614519,0.491178906,-0.137657621,0.890511014,0.943045478
ENSG00000131067.16,GGT7,802.5023877,0.067694954,0.357420764,0.189398493,0.849780506,0.920789759
ENSG00000215102.2,TERF1P4,1.612946955,0.06773847,1.05415216,0.064258722,0.948764221,0.973480965
ENSG00000175691.8,ZNF77,98.69839344,0.06781645,0.282284402,0.240241577,0.810142984,0.897975802
ENSG00000173320.11,STOX2,331.7215858,-0.067968418,0.303705341,-0.223797242,0.822915076,0.905697662
ENSG00000099995.18,SF3A1,1628.395828,-0.067977276,0.189883504,-0.357994634,0.720347329,0.844434722
ENSG00000153896.17,ZNF599,181.2241614,0.068018827,0.330933902,0.205535989,0.837153383,0.91467722
ENSG00000257178.5,RP11-357H14.16,19.71997534,-0.068124986,0.916545397,-0.074327999,0.940749398,0.969825001
ENSG00000224831.3,RP11-651P23.4,8.909970729,-0.068166515,0.556533107,-0.122484205,0.902515555,0.950262934
ENSG00000148344.10,PTGES,160.6171863,-0.068167879,0.800518788,-0.085154627,0.932138462,0.965303615
ENSG00000163219.11,ARHGAP25,168.911885,0.068219749,0.457455457,0.149128724,0.881452061,0.938867047
ENSG00000173575.20,CHD2,2893.089013,0.068304245,0.254051357,0.268859989,0.788037428,0.884941718
ENSG00000109920.12,FNBP4,2148.661367,0.068455277,0.270963807,0.252636238,0.800549325,0.892674692
ENSG00000075407.18,ZNF37A,660.0086873,-0.068541792,0.328912514,-0.208389128,0.834925144,0.913112809
ENSG00000278558.4,TMEM191B,14.86283893,-0.068545456,0.98370511,-0.069680898,0.944447646,0.971578826
ENSG00000142694.6,EVA1B,255.8668696,-0.06870101,0.386047273,-0.177960098,0.858754313,0.926000868
ENSG00000204055.4,RP11-247A12.2,11.58921416,0.06881724,0.821881942,0.083731296,0.933270074,0.966058169
ENSG00000122335.13,SERAC1,236.1250246,-0.068885803,0.268822032,-0.256250586,0.79775735,0.891286884
ENSG00000102383.13,ZDHHC15,97.68002538,-0.06892244,0.33808887,-0.203858944,0.838463729,0.915508021
ENSG00000188649.12,CC2D2B,21.60205286,0.068938171,0.491269907,0.140326468,0.888402053,0.94224133
ENSG00000148400.9,NOTCH1,925.1596781,-0.069022432,0.440403262,-0.156725523,0.875461171,0.935371788
ENSG00000122435.9,TRMT13,470.9628856,-0.069052323,0.285618559,-0.241764131,0.808962934,0.897410819
ENSG00000229852.2,RP11-398K22.12,31.54648527,0.069057428,0.50411076,0.136988601,0.891039805,0.943264539
ENSG00000177409.11,SAMD9L,610.5615118,0.069126243,0.542368401,0.127452564,0.898582215,0.948127922
ENSG00000273117.1,AC144652.1,18.54312033,0.069151056,0.537186949,0.128728101,0.897572799,0.947479873
ENSG00000136436.14,CALCOCO2,1976.868827,-0.069153608,0.177784699,-0.388973901,0.697295453,0.830519878
ENSG00000167780.11,SOAT2,9.853414283,0.069170398,1.175511473,0.05884281,0.95307731,0.975457082
ENSG00000278472.1,RP11-74D7.3,3.168675273,-0.069243259,1.245112531,-0.055612049,0.955650866,0.976748151
ENSG00000198887.8,SMC5,885.8963153,-0.069278429,0.293452942,-0.2360802,0.813370438,0.90024292
ENSG00000260526.1,RP11-73K9.2,34.40180355,-0.069283474,0.556829381,-0.124424961,0.900978811,0.949327176
ENSG00000236756.4,DNAJC9-AS1,90.09203084,-0.069316501,0.661929237,-0.104718899,0.916598865,0.957273595
ENSG00000140025.15,EFCAB11,171.1138772,-0.069423716,0.315245019,-0.220221453,0.82569869,0.907559173
ENSG00000166886.12,NAB2,1408.700257,-0.069445196,0.516205712,-0.13453008,0.892983427,0.944497514
ENSG00000159461.14,AMFR,3299.084087,-0.069457061,0.297381244,-0.233562347,0.815324762,0.901006069
ENSG00000155229.20,MMS19,1303.124962,-0.069602519,0.198560243,-0.350536027,0.725936457,0.847749302
ENSG00000169814.12,BTD,449.1965531,0.069717651,0.342580704,0.203507232,0.838738594,0.915553912
ENSG00000095319.14,NUP188,765.261449,0.069870933,0.3540074,0.197371391,0.843536916,0.917898087
ENSG00000264272.1,CTD-2514K5.4,12.64282567,0.069887798,0.840148832,0.083185021,0.933704423,0.966318118
ENSG00000262481.5,TMEM256-PLSCR3,4.811709175,0.069895327,1.79810675,0.038871622,0.968992742,0.983607598
ENSG00000181704.11,YIPF6,1205.392565,0.069946671,0.246047318,0.28428138,0.776194755,0.878164393
ENSG00000204130.12,RUFY2,378.5442874,-0.069970786,0.279238,-0.250577594,0.802140706,0.893381504
ENSG00000104756.15,KCTD9,657.226515,0.070062719,0.305314765,0.229477009,0.818498188,0.902980195
ENSG00000244731.7,C4A,2612.804365,-0.070077042,0.935378975,-0.074918342,0.940279683,0.969770522
ENSG00000277218.1,RP11-500G10.5,7.002694629,0.070094546,0.822343147,0.085237588,0.932072509,0.965273222
ENSG00000270890.1,RP3-468K18.6,10.72432569,0.070130241,0.710622146,0.098688511,0.921385591,0.959856961
ENSG00000126432.13,PRDX5,4583.441261,0.070130617,0.255405276,0.274585625,0.783634611,0.882417145
ENSG00000173198.5,CYSLTR1,25.15099806,0.070218157,0.763424069,0.091977919,0.926715584,0.96284647
ENSG00000279863.1,RP11-521C22.2,29.99725774,-0.070270773,0.519218164,-0.135339589,0.892343386,0.944126419
ENSG00000261526.2,CTB-31O20.2,118.9458202,-0.070295415,0.425257543,-0.165300808,0.868707223,0.931704131
ENSG00000170956.16,CEACAM3,3.500459052,0.070441432,1.375346354,0.051217231,0.959152422,0.978219731
ENSG00000155729.12,KCTD18,350.8494157,0.070544548,0.376307979,0.187464928,0.851296119,0.921689878
ENSG00000125618.16,PAX8,11006.46434,-0.070557665,0.183390646,-0.384739713,0.700430269,0.832184651
ENSG00000228779.1,Z69666.2,2.031253399,0.070587063,1.012103058,0.06974296,0.944398248,0.971578826
ENSG00000094755.16,GABRP,107.0292718,0.070595493,1.260971487,0.055985004,0.955353754,0.97665865
ENSG00000113716.12,HMGXB3,1283.324211,-0.070597817,0.240066299,-0.294076333,0.768699576,0.874250517
ENSG00000234630.1,LL22NC03-2H8.4,3.291638276,-0.070599664,0.955186029,-0.073911952,0.941080446,0.970000806
ENSG00000070831.15,CDC42,4188.526785,0.070679915,0.193427362,0.365408051,0.714806832,0.840742916
ENSG00000213057.5,C1orf220,32.1650346,0.070724993,0.742292127,0.09527919,0.924093071,0.961351361
ENSG00000164758.7,MED30,112.8965861,0.070738661,0.351411554,0.20129862,0.840465081,0.91626314
ENSG00000170296.9,GABARAP,6291.461346,0.070772865,0.361848268,0.195587132,0.844933333,0.918345231
ENSG00000167815.11,PRDX2,3746.580091,-0.070832957,0.23789098,-0.297753859,0.765891033,0.872930978
ENSG00000127838.13,PNKD,1971.440594,0.070913849,0.21399154,0.331386227,0.740352767,0.856711785
ENSG00000244479.6,OR2A1-AS1,140.2030725,-0.071017618,0.341351533,-0.208048336,0.835191226,0.913290177
ENSG00000087274.16,ADD1,3969.926128,-0.07103844,0.26719072,-0.265871661,0.790338051,0.886445255
ENSG00000198924.7,DCLRE1A,239.496508,0.071074606,0.338540791,0.209943994,0.833711385,0.912542305
ENSG00000095739.10,BAMBI,371.0995583,-0.07108634,0.569828265,-0.124750463,0.900721106,0.94916942
ENSG00000115756.12,HPCAL1,1213.924624,0.071091299,0.283827955,0.25047321,0.80222142,0.893381504
ENSG00000100058.12,CRYBB2P1,277.9327132,-0.071294837,0.40675939,-0.175275208,0.860863391,0.927175609
ENSG00000100865.14,CINP,393.7144362,-0.071301386,0.293928632,-0.242580609,0.808330305,0.897139463
ENSG00000137460.8,FHDC1,222.4986823,0.071315718,0.55434567,0.128648463,0.897635817,0.947508466
ENSG00000138459.8,SLC35A5,667.8094867,0.071368262,0.247346484,0.288535582,0.772936798,0.876320708
ENSG00000258708.1,SLC25A21-AS1,108.3742281,0.07139952,0.915855017,0.077959414,0.937860338,0.968818144
ENSG00000168646.12,AXIN2,143.0285875,0.071434786,0.630105414,0.11336958,0.909737556,0.954437213
ENSG00000107140.15,TESK1,953.0128173,-0.071459354,0.366381776,-0.195040688,0.845361095,0.918620846
ENSG00000166783.21,KIAA0430,1516.629385,0.071517873,0.230630816,0.31009678,0.756487361,0.866934573
ENSG00000156860.15,FBRS,1648.096717,0.07153557,0.208325114,0.343384285,0.73130938,0.850829726
ENSG00000134809.8,TIMM10,403.1832479,-0.07157725,0.327665305,-0.218446228,0.827081451,0.908566459
ENSG00000133789.14,SWAP70,994.1877105,0.071582796,0.303308675,0.236006425,0.813427685,0.90024292
ENSG00000258136.1,RP11-864J10.4,7.980137236,0.071586202,0.792684105,0.090308613,0.928041976,0.963301667
ENSG00000164743.4,C8orf48,18.25214575,0.071676163,0.852390327,0.084088429,0.932986125,0.965915908
ENSG00000132005.8,RFX1,306.1429371,0.071762586,0.229757865,0.312340063,0.754782096,0.866353438
ENSG00000114757.18,PEX5L,26.51149533,0.071828657,0.684471623,0.1049403,0.916423181,0.957262004
ENSG00000128563.13,PRKRIP1,1016.248409,0.07188649,0.357513709,0.201073381,0.840641196,0.91626314
ENSG00000175518.6,UBQLNL,25.00648658,0.071908139,0.577806435,0.124450222,0.900958811,0.949327176
ENSG00000076924.11,XAB2,1155.970567,-0.071948843,0.206554391,-0.348328801,0.727593267,0.848740796
