"","GeneName","logFC","logCPM","LR","PValue","FDR","Cl19_1_S4","Cl19_2_S5","Cl19_3_S6","Fl_1_S1","Fl_2_S2","Fl_3_S3"
"ENSMUSG00000022394","L3mbtl2",0.205763536707079,6.4264828287838,5.56058667450381,0.0183692574444424,0.0299349830609932,6.43191562126587,6.60737960967749,6.62354814156769,6.28097727850939,6.2714686655244,6.30052914080388
"ENSMUSG00000015222","Map2",-0.374649620075838,2.9901166568802,5.56015690638729,0.0183737674071574,0.0299377938243952,2.86727555222419,3.08864604173197,3.09235462480547,3.03446278682614,2.9758523215833,2.87100186457132
"ENSMUSG00000030386","Zfp606",-0.318243826823402,4.13250009598157,5.5560951798654,0.0184164474574622,0.0300027877720918,4.36200282411773,3.85865029273583,3.78756781949236,4.20514529664602,4.33670232654976,4.12233819678468
"ENSMUSG00000032867","Fbxw8",-0.203499809493463,7.62715104349198,5.55285137256703,0.0184506064610664,0.0300538822321568,7.39686673325292,7.73778887435177,7.66551031560124,7.606218794829,7.60636446360121,7.72556578081202
"ENSMUSG00000025235","Bbs4",-0.33836265488953,3.26464918683149,5.54512602946977,0.0185322221646802,0.030182250916386,3.38533307262392,3.2555625996504,3.14946191096123,3.10864029045272,3.40987334518725,3.2523139531549
"ENSMUSG00000006736","Tspan31",0.192408849561125,6.3763725647993,5.54201924906309,0.0185651493275707,0.0302312967917069,6.53155339182555,6.46127334724577,6.50091012927925,6.30483952413327,6.18678054222841,6.23652610171635
"ENSMUSG00000025732","Mcrip2",-0.281400621518088,4.08264082182528,5.53856411639478,0.0186018394790279,0.0302864544925887,4.03500248583109,4.01425125824906,3.90276958330554,4.07110316912912,4.197969207552,4.24681239967579
"ENSMUSG00000008318","Relt",-0.427731014942069,2.42049303816071,5.53780989320318,0.018609858551084,0.0302949219393611,2.66552053565245,2.57091499568816,2.40998773523835,2.17598521833759,2.18479123407713,2.47123214200866
"ENSMUSG00000046836","Brox",0.202528181397728,5.67317755090924,5.53157826392905,0.0186762514408554,0.0303983989608957,5.72722012919491,5.7333759521632,5.81264595187128,5.53187280646267,5.61596554756265,5.60174683469123
"ENSMUSG00000029234","Tmem165",-0.187934868097223,6.62655179983539,5.5266902563233,0.0187285003562139,0.0304788266962821,6.5010185738323,6.50957374584456,6.45571379129463,6.81495167399136,6.7451771983528,6.69165315502003
"ENSMUSG00000039270","Megf9",-0.28371144255656,3.89491861840857,5.52257313060445,0.0187726263105949,0.0305460127478935,3.85026613289504,3.9426325486719,3.98176326483523,3.81354405448821,3.94646980597342,3.83157368114058
"ENSMUSG00000043923","Ccdc84",-0.484672633586072,4.76510270451799,5.51894569774255,0.0188115929049268,0.0306047846428119,5.16717506856028,4.11542447946336,4.07969176580889,4.98602056105659,5.01032954299708,4.82993637721765
"ENSMUSG00000074862","BC025920",0.375349297471146,3.02049635049545,5.51761195217261,0.0188259412636389,0.0306234931360251,3.66847097197837,3.08864604173197,3.18023785554482,2.70619916724607,2.63793186256994,2.47123214200866
"ENSMUSG00000062376","Borcs7",-0.342134869275602,3.1375032870597,5.5165355059412,0.0188375298559035,0.0306377074324568,3.20186168550065,3.04371459744078,3.16185118196718,3.10346653756132,3.06893159185689,3.23392000534132
"ENSMUSG00000116802","Gm5165",-0.369430038238789,3.18200824611987,5.51574704687699,0.0188460227688204,0.0306468833195235,3.1279177199342,3.16055540295888,3.21037096887602,3.31519504043025,3.1162227253845,3.14483748378782
"ENSMUSG00000036023","Parp2",0.240254240638006,4.76360644550079,5.51399121080322,0.0188649500325098,0.0306730219179319,5.06897693381074,4.7975594252438,4.80367620841662,4.63439274490403,4.67349020977863,4.53920572625203
"ENSMUSG00000028573","Fggy",-0.383066742356427,2.75457694524532,5.51319969010614,0.0188734887541706,0.0306822641588899,2.65803412465402,2.86584608440153,2.84591787816023,2.81781227743746,2.73958578196926,2.5820287678703
"ENSMUSG00000066838","Zfp772",-0.334098610172722,3.0655191520811,5.50704613185407,0.0189400081049201,0.0307857473340067,3.11703798176088,3.01296355807884,2.98488949588868,3.12405114821797,3.08090049784467,3.05688335608543
"ENSMUSG00000020231","Dip2a",-0.187451465961793,6.08993254576566,5.50498317355142,0.0189623626569858,0.0308174230722619,6.03527209405632,6.07039413637236,6.11461744937519,6.11736505429198,6.08571494416173,6.11447687587376
"ENSMUSG00000029227","Fip1l1",-0.192388298434785,7.20356683801486,5.50422332287707,0.0189706033911383,0.0308261550795686,7.00268656554285,7.12593536664941,7.15278828489694,7.28173637988822,7.3100893935471,7.32071423534945
"ENSMUSG00000050890","Pdik1l",-0.263628350148473,4.04912996402425,5.50291343337355,0.0189848180966635,0.0308445903447757,4.06078046981268,3.97490277782854,3.92837617758187,4.13588451267986,4.07170758412386,4.10557428143276
"ENSMUSG00000026259","Ngef",0.411470667835147,2.52283328142568,5.50244064849135,0.0189899513831054,0.0308482677069669,3.06137346448095,2.96557195574266,2.95672412323849,1.5878111304062,2.02050510051858,1.90086616575525
"ENSMUSG00000021428","Riok1",-0.204797774997842,5.27087773506863,5.50189474276742,0.0189958803669921,0.030853236334965,5.20747974098735,5.16928808236843,5.1421535035469,5.3262881134915,5.41197641929161,5.3446304220622
"ENSMUSG00000037601","Nme1",-0.18806363106494,7.19515086446736,5.49749626375386,0.0190437213055219,0.0309262668549713,6.97470992079861,7.11103960610328,7.05861543141307,7.3307094471615,7.32463321119753,7.32723604407923
"ENSMUSG00000038446","Cdc40",-0.212389241145544,5.44094990535609,5.49095748852149,0.0191150718441519,0.0310374482254968,5.29092391794526,5.43299968867197,5.43282618883384,5.45677461491764,5.5170228411152,5.50535034095138
"ENSMUSG00000058709","Egln2",0.198835511764435,5.61324071387015,5.49021907814633,0.0191231466543568,0.0310458697157047,5.71464526547345,5.71319256398312,5.59579140371545,5.54814920404666,5.57105963548005,5.5256559786309
"ENSMUSG00000052031","Tagap1",0.462579630535938,5.42679688950555,5.48799052124576,0.0191475381876728,0.0310807743852755,6.20990806837861,5.18143835764636,5.27354814096343,5.25808164327014,5.2237365566066,5.04390559568205
"ENSMUSG00000029141","Slc4a1ap",-0.210712809014514,5.89327129527516,5.48417099537011,0.0191894176618781,0.0311440511018462,5.69007978158841,5.88541813932536,5.75656896135164,5.97235692681333,6.02738033400257,5.99577032094457
"ENSMUSG00000021368","Tbc1d7",0.322993744226236,3.73681942346325,5.48250829383967,0.0192076780385534,0.0311689811649171,3.91764772308053,4.09354672546743,3.93560963786202,3.32411851926538,3.43340308490083,3.58298538098259
"ENSMUSG00000031555","Adam9",0.191107789051945,7.5379986693675,5.47795663773558,0.0192577578626459,0.0312427016497438,7.44605545504482,7.690901032928,7.77163103597202,7.4635930012003,7.39133159578021,7.4210049855394
"ENSMUSG00000115338","Pnp",-0.281228412422385,4.15388892985829,5.47785107379125,0.0192589209350826,0.0312427016497438,4.0263064429501,4.14763135455401,4.15908617680985,4.19788155501228,4.18970277933378,4.19703818482591
"ENSMUSG00000026411","Tmem9",0.199489412736998,5.69566811246842,5.47689720944155,0.0192694336237561,0.0312550387840281,5.83571808502746,5.85431439317241,5.81166345436947,5.5875913880428,5.44592167935994,5.59335418785163
"ENSMUSG00000096472","Cdkn2d",0.270214454144071,4.07218881197041,5.47286941456153,0.0193138900225356,0.0313224206174163,4.36889788826447,4.35800816684877,4.12468967606684,3.86642452569288,3.78757245484927,3.81103982522748
"ENSMUSG00000032077","Bud13",-0.268848385396244,4.52718461453994,5.4672112188106,0.0193765209466968,0.0314192523240373,4.38031693346524,4.4527094356029,4.50376421546877,4.58327649197217,4.67546494862657,4.54667694214591
"ENSMUSG00000061175","Fnip2",-0.229822132132765,5.51562739477253,5.4662501730485,0.0193871796607722,0.0314317939930075,5.58247329610378,5.3539214438496,5.4830601939414,5.5510025441685,5.64043457262573,5.45990952146121
"ENSMUSG00000030138","Bms1",0.176383058577046,7.47211648279551,5.45933696185687,0.0194640311453739,0.0315516318476285,7.49099111922113,7.55375166581081,7.55154807041756,7.40592230428919,7.42781185089381,7.39433705151195
"ENSMUSG00000051367","Six1",-0.28094069942292,4.22935631281986,5.45818950012736,0.0194768174716058,0.0315675981607796,4.20902895184255,4.2334969776454,4.21663254149918,4.22433835709156,4.14479693005527,4.34434837160643
"ENSMUSG00000039242","B3galnt2",-0.2437123541307,5.14808328641185,5.45630160196377,0.019497873482234,0.0315969609619378,5.23918277710561,4.9165596801083,5.06839114552802,5.31514195390211,5.22912440124041,5.07179127676635
"ENSMUSG00000018565","Elp5",0.213304782895319,5.99854701993139,5.45490509186162,0.019513464108194,0.0316174594059356,6.0294816444814,6.17913038644603,6.10261755911113,5.89960116477188,5.79374369945308,5.95704541739761
"ENSMUSG00000035941","Ibtk",0.209787426320713,6.25723824977494,5.45187106583583,0.019547380375653,0.0316676400388687,6.23465463348028,6.43324038468191,6.45256571953229,6.10641523945762,6.15740920180832,6.12033027175772
"ENSMUSG00000028688","Toe1",-0.243536400733349,4.41308048271464,5.44302115347078,0.0196466588722741,0.0318236793577568,4.44482217424765,4.34572116834481,4.29746145850742,4.48723407198135,4.46782202254857,4.41951986116468
"ENSMUSG00000024294","Mib1",0.187716088231256,7.08677575126271,5.43990977009998,0.019681686159704,0.0318756131581526,7.15770809336089,7.06446977274869,7.29982128771351,7.01005023839019,7.05302147018956,6.9033510627826
"ENSMUSG00000022983","Scaf4",-0.227688074384177,6.49448851848243,5.43903821567503,0.0196915095038902,0.0318842574093935,6.56195681780235,6.2326587724859,6.39731518506293,6.61723042224005,6.61129224487019,6.50483735778298
"ENSMUSG00000032849","Abcc4",0.187518663131621,7.918059197731,5.43890990908522,0.0196929560834462,0.0318842574093935,7.90403835363009,8.06314102412544,8.17837799335184,7.78893181234461,7.76221623317176,7.75784216805587
"ENSMUSG00000076432","Ywhaq",0.195482509225746,6.74938884920638,5.43632699481999,0.0197221002668676,0.0319266349049036,6.72444112540746,6.83978468419415,6.81857794283599,6.65352543368473,6.71908861471247,6.73426255259209
"ENSMUSG00000081272","Ap2m1-ps",-0.394879015652955,3.67821695854999,5.42692577520298,0.0198285555510484,0.032094133958473,3.21722550792084,3.64964842334779,3.78756781949236,3.86642452569288,3.73552089234993,3.73023180352235
"ENSMUSG00000052214","Opa3",0.193367466224028,6.18474123180128,5.4222661947481,0.0198815386400354,0.0321750464983048,6.26145613322897,6.38302041476368,6.30468141421552,6.05909549751323,6.01729463715945,6.04319921155304
"ENSMUSG00000027660","Skil",-0.19354532642927,6.82397801630317,5.42093067928817,0.0198967514759714,0.0321948188491971,6.68492780607863,6.56693369538169,6.77135203643548,6.97365151581408,7.02541712907251,6.86651181874085
"ENSMUSG00000024790","Sac3d1",0.254766370789848,4.71629740024325,5.41974718851952,0.0199102426605297,0.0322117998732742,4.80656590909904,4.94534592785486,4.72236415393966,4.55702275789179,4.50605175789362,4.72628374088293
"ENSMUSG00000033943","Mga",0.257577041573117,7.04511124613569,5.41530215168524,0.0199609983320145,0.032289055089665,7.37077036865013,6.86475605703326,7.21467535410329,6.95510188696375,6.99964060854942,6.77511956312147
"ENSMUSG00000074102","Rbm15b",0.215923056959933,6.61265711149049,5.41343119398688,0.0199824018637569,0.0323188139683302,6.54835450850065,6.69231745524023,6.68921372433994,6.60492629769498,6.54695265199929,6.58805214145211
"ENSMUSG00000038500","Prr3",-0.274447865368379,4.62106700391775,5.4038543034411,0.0200923326166164,0.03249172307748,4.83506173631934,4.38827549584223,4.46179343116172,4.6235906985004,4.78377843496117,4.56641307244528
"ENSMUSG00000068823","Csde1",-0.195879628442626,8.52418548993524,5.40304415315461,0.0201016607775688,0.0325019181254644,8.27717499421586,8.39648401590044,8.44233644658625,8.67906818504711,8.68184849381833,8.61932947553554
"ENSMUSG00000030271","Ogg1",0.266504187946346,4.56225820420091,5.39166114470119,0.020233200631256,0.0327096816942955,4.67736895183176,4.8087924780383,4.76765177325075,4.32556527788222,4.35159927426786,4.36703260730278
"ENSMUSG00000021327","Zkscan3",0.513766758786075,5.93997101546631,5.38904792149208,0.0202635239923943,0.0327537773525182,6.74711073704188,5.606522751156,5.78788052448471,5.79035066453728,5.80461099695694,5.49637595677439
"ENSMUSG00000073643","Wdfy1",-0.418404188414752,4.64663877427711,5.38498010198044,0.0203108197916594,0.0328252897219285,5.02017483205252,4.28588479701579,4.2047068038897,4.78417917093938,4.72588174444912,4.6703845578354
"ENSMUSG00000022471","Xrcc6",0.197702345648661,6.29861552427906,5.3830639967795,0.0203331375459502,0.0328560939909457,6.32901351396854,6.50819625321238,6.45948243225075,6.15660985723502,6.1481955411668,6.14597073314975
"ENSMUSG00000026319","Relch",0.303528660042251,5.44993339750921,5.38281896048667,0.0203359934246685,0.0328560939909457,5.93971466648729,5.492725452185,5.56696872519693,5.19988376477283,5.25840316317543,5.05791581005259
"ENSMUSG00000025937","Lactb2",0.205730843926724,5.32821798178304,5.37951956421156,0.0203744880620926,0.0329133411751479,5.4270837196566,5.50796774432702,5.43792903451017,5.21914648433332,5.22103506997553,5.11765955414129
"ENSMUSG00000028974","Dffa",-0.273242663074912,4.2221035182432,5.37703976959091,0.020403469874361,0.032955206262886,4.27658449178625,4.3208287098103,4.01287225516209,4.28500893305887,4.23593168965634,4.17792103112957
"ENSMUSG00000030655","Smg1",-0.269753144201684,7.51717967778846,5.36533428361658,0.0205408509299251,0.0331721163830777,7.55184061688951,7.04037049354101,7.45763210099757,7.66139164884605,7.75289507322142,7.53557502621708
"ENSMUSG00000015120","Ube2i",-0.329362120102188,7.586137559961,5.36505154914178,0.0205441810456265,0.0331725104490671,7.79264637519229,7.12817894326482,7.19634873860784,7.76004174680664,7.79073494276596,7.68636349625306
"ENSMUSG00000072889","Nfxl1",-0.191192761732878,6.10372066775039,5.36356758608509,0.0205616686867156,0.0331957609963212,6.13773231915274,5.930337280134,5.96003575598668,6.17522274020411,6.23511141839147,6.15414557888442
"ENSMUSG00000072969","Armcx5",-0.307430271229855,3.71357234172474,5.35858829837292,0.0206204593159599,0.0332856761056094,3.90188760477438,3.45748048784226,3.51562799905794,3.81037224328985,3.85184961177296,3.65848633704927
"ENSMUSG00000032733","Snx33",0.234370715722678,4.7232953882685,5.3571089576904,0.0206379594354622,0.0333089228185861,5.00550137426831,4.84197620692104,4.87689625683099,4.42845203344432,4.57325923903744,4.52666707162775
"ENSMUSG00000025474","Tubgcp2",0.206457364484669,5.77843269997371,5.35566299718743,0.0206550795293203,0.0333315492960013,5.84810741801452,5.93956453363275,5.9609222613987,5.63945159947054,5.5301774543064,5.70551601331464
"ENSMUSG00000018372","Cep95",0.319263135046736,4.6114387184597,5.34806645871795,0.0207452638357699,0.0334720565852133,5.15392962840102,4.56030611593027,4.64945230123894,4.39284618178771,4.3736601901159,4.35573507348258
"ENSMUSG00000042737","Dpm3",-0.316968667728929,3.28337995065157,5.34368489511205,0.0207974659068722,0.033551247340983,3.32515592431326,3.21560881268711,3.20439448641816,3.21800685608839,3.36163031525899,3.36365995967143
"ENSMUSG00000097571","Jpx",-0.608863524429,2.53450942096423,5.33856669645657,0.020858616439771,0.0336446784451093,3.08389764936174,2.3792775436195,2.35709542473246,2.46127519489982,2.42907993965536,2.28128053984271
"ENSMUSG00000025199","Chuk",-0.211993657421754,7.71751632094316,5.33831392770303,0.0208616412537588,0.0336446784451093,7.70067902901171,7.44780342850294,7.4710732747695,7.85853104802018,7.91836937777188,7.83639791463422
"ENSMUSG00000030615","Tmem126a",-0.207820730469819,5.57317719925537,5.33736698464851,0.0208729770965059,0.0336555722872135,5.65101547985866,5.30716102759853,5.31296480975146,5.70411224609103,5.72294867094534,5.66832826380767
"ENSMUSG00000029213","Commd8",0.192589586878535,6.05545985413279,5.33722660277151,0.0208746581485583,0.0336555722872135,6.15711371178571,6.11541974921044,6.06765414967413,6.0314393591174,5.91068334477109,6.03879080884348
"ENSMUSG00000030584","Dpf1",0.316019117919859,3.25443597523871,5.33599543703686,0.0208894071786772,0.0336743008043793,3.73402471491542,3.41694754231975,3.36838784336104,2.97904211577159,3.00755069994972,2.80607869703568
"ENSMUSG00000042302","Ehbp1",-0.25545259630493,4.53922885195514,5.33571853514556,0.0208927258731752,0.033674600451456,4.39840146793768,4.47262200393247,4.63619408663522,4.59438346888963,4.70089357013822,4.40040389801999
"ENSMUSG00000022160","Mettl3",0.228156048575884,4.85850365067662,5.33484598292482,0.0209031870604455,0.0336819445953489,5.11344765182369,4.86368210168879,4.94478773661807,4.73985321308481,4.80738281308031,4.62875229662659
"ENSMUSG00000002395","Use1",-0.212986952125992,5.50029682489208,5.33481576962902,0.0209035493902291,0.0336819445953489,5.55552880024889,5.33850242618325,5.25198054916659,5.64569376429283,5.56468107648393,5.59695701645668
"ENSMUSG00000050846","Zfp623",0.226347094840157,4.89715535173013,5.33047133324604,0.0209557173103899,0.0337566018086393,5.19071465935774,4.93513093488215,5.06014145383088,4.73818506644382,4.67940633579805,4.69972227963566
"ENSMUSG00000030621","Me3",-0.362056025174588,2.71334431341385,5.33043420516511,0.020956163723979,0.0337566018086393,2.81437738178447,2.75871139033382,2.80700698172407,2.53230028774202,2.70133103198185,2.65757851456664
"ENSMUSG00000022206","Npr3",0.192157841870956,6.20658193217629,5.32906827368769,0.0209725939956854,0.033778006122209,6.25650736063877,6.29149679647541,6.45948243225075,6.08819709010884,6.06552739132237,6.03170922516086
"ENSMUSG00000030204","Ddx47",0.179423617732975,6.80604193856798,5.32633218855876,0.0210055454377425,0.0338260086756995,6.89415659426677,6.84906366170948,6.83269160856766,6.77727235008618,6.76153671137874,6.71394490865032
"ENSMUSG00000040952","Rps19",-0.265456395612392,8.37911567852047,5.31972314018691,0.0210853612902422,0.0339494530420631,8.49096360749152,8.17674684274149,7.97488200848815,8.52336935894267,8.52285766181514,8.49531164624448
"ENSMUSG00000020677","Ddx52",0.181613206575763,7.13621835008898,5.31401430137736,0.021154558203731,0.0340557654832866,7.072632354041,7.23279705362096,7.2161611768789,7.1001464733574,7.10888804098922,7.07893359675629
"ENSMUSG00000024019","Cmtr1",-0.381417994741424,3.4627221413868,5.31304256571221,0.0211663600151661,0.0340696621448069,3.92390387814302,3.20204115891934,3.24571909320084,3.46793679441791,3.38112153766436,3.39710845661915
"ENSMUSG00000079487","Med12",-0.255803182079656,6.86259259834713,5.30784066517942,0.021229653531903,0.0341653822482184,6.99565029548749,6.48947021506372,6.66057926106885,6.98986432051226,7.02619109150125,6.92835171410122
"ENSMUSG00000006445","Epha2",-0.191946076155268,8.54818983729054,5.30763296959697,0.0212321847072378,0.0341653822482184,8.3992248403277,8.39573927112796,8.43597457261878,8.68557446718081,8.65607892674116,8.67961132279306
"ENSMUSG00000067722","BC003965",-0.269674127682587,5.56141764188681,5.30436038117632,0.0212721088409803,0.0342245020104322,5.71734912143334,5.29443130735358,5.23595684393686,5.64480367832265,5.71048325746728,5.67629707169872
"ENSMUSG00000074305","Peak1",0.265230329658007,6.01485115015291,5.30329244872389,0.0212851539566445,0.0342403651421688,6.34075135268193,5.91690396441927,6.23016234031151,5.81508980951314,5.93890605639392,5.74610229129443
"ENSMUSG00000087679","Tmem250-ps",0.20876821259496,5.66656553728297,5.30204161764883,0.0213004437650615,0.0342598339115137,5.7110322233353,5.71915822222081,5.7318522546446,5.53859710602397,5.60149791747837,5.68985630781114
"ENSMUSG00000085156","Snhg15",-0.43092243430983,6.11831728668983,5.30036974228133,0.0213208980578994,0.0342876022178875,6.43903138177937,5.56605246751714,5.54703513303523,6.34045863540168,6.31898335575411,6.21870815542028
"ENSMUSG00000063931","Pepd",0.210895580184231,5.21587032790957,5.29934161795852,0.0213334865770915,0.0343001806206536,5.33736243387141,5.54202186672241,5.475635696684,4.88259895542454,4.93485213084524,4.98646320854318
"ENSMUSG00000021918","Nek4",-0.266806581211814,4.23314225996002,5.29912830421746,0.0213360993884751,0.0343001806206536,4.33643518693997,4.14053614914835,4.11834669503637,4.19545215794058,4.21436131053229,4.37264837048281
"ENSMUSG00000031652","N4bp1",0.176892040952583,6.94807784986502,5.29894926314044,0.0213382926607415,0.0343001806206536,7.00416352282003,7.07660247495532,7.11306481526298,6.79703643843863,6.79824761134718,6.86700924789014
"ENSMUSG00000026087","Mrpl30",-0.187559249919988,6.03303480529158,5.29754906100192,0.0213554533386136,0.0343226327656634,5.97177233155705,5.93854219278985,5.8224343011107,6.18137405131106,6.11001105746716,6.13857355626927
"ENSMUSG00000004667","Polr2e",-0.177658413010967,6.42504795450241,5.29309160447842,0.0214101784931138,0.034405443059124,6.34774848788486,6.26808597854235,6.2257434337516,6.55036143931966,6.54964668548512,6.5649374082571
"ENSMUSG00000050288","Fzd2",-0.272283879563269,4.60168484036096,5.29219800384936,0.0214211668801025,0.0344179555746222,4.35507464811576,4.6022274326646,4.40038152508424,4.70441056257413,4.71440249715757,4.78220893863013
"ENSMUSG00000025266","Gnl3l",0.202637935599421,6.919061954606,5.28908444507067,0.0214594991819437,0.0344743919752971,6.80926067064091,7.04512767814968,7.10987115223789,6.82873354884078,6.84680865928425,6.84748128659832
"ENSMUSG00000024312","Wdr46",-0.201450877044903,6.9256068979651,5.28250379649184,0.0215407501089608,0.034599749390499,6.69913169360009,6.89036037117606,6.79291966787775,7.02620312356219,7.00906726117867,7.09643239164095
"ENSMUSG00000027502","Rtf2",0.207432042787899,6.3283932273869,5.27569589422776,0.0216251422073478,0.0347301140873721,6.36968481623298,6.60673617225384,6.43480843452287,6.14280615410513,6.13390477256231,6.22648214243508
"ENSMUSG00000030079","Ruvbl1",-0.255099794448246,5.80563752736554,5.2737216666466,0.0216496791023799,0.0347643263626355,5.52086678690993,5.8790376676539,5.81558943616926,5.82219339440854,5.91068334477109,5.85542579641913
"ENSMUSG00000033237","Arid2",0.187093877618697,6.71854912553422,5.27271878393894,0.0216621545758838,0.0347791634856125,6.82145949167001,6.75056400891868,6.92280442122523,6.60309450678317,6.59103499652305,6.58805214145211
"ENSMUSG00000024937","Ehbp1l1",-0.180424720359066,7.30840375245679,5.27072581402569,0.0216869684526119,0.03481380285202,7.24649341308837,7.19861805159715,7.07917345850558,7.44888016479777,7.45766632528699,7.37872445265466
"ENSMUSG00000026628","Atf3",0.22883569288507,4.76054579466068,5.26902728079394,0.0217081396177782,0.0348425851502909,4.95446486696536,4.98945202245396,4.94299422225018,4.49515718781344,4.50383077519015,4.58829820214193
"ENSMUSG00000024968","Rcor2",-0.333875622850391,3.33239814553321,5.26435344236324,0.0217665066664902,0.0349271164575247,3.49023615618944,2.98154275858474,3.23988755665402,3.32855964582494,3.501773804913,3.36365995967143
"ENSMUSG00000025264","Tsr2",-0.281513461806442,4.48360481263339,5.26428966620756,0.0217673042282034,0.0349271164575247,4.2593715527796,4.4527094356029,4.43906920685444,4.5869883268406,4.55406780773058,4.58346344977946
"ENSMUSG00000069844","Sco1",-0.296861506609463,4.35482572943193,5.25882893111611,0.0218357065834806,0.035031643293408,4.12191971234852,4.3113821820787,4.34983907091077,4.38006661770469,4.40017330256437,4.53920572625203
"ENSMUSG00000038605","Samd10",-0.205181303412514,5.11383472740093,5.25383313912052,0.0218984799536584,0.0351271095391545,5.09693135529021,5.08679192237231,4.96613777789428,5.2107506736015,5.15179957283443,5.15561426196638
"ENSMUSG00000027210","Meis2",-0.192106187352449,5.59980332022588,5.25185543629962,0.0219233818956689,0.0351618072212094,5.53524037731647,5.51484317899661,5.65833792109876,5.62056140101297,5.65251519576465,5.61009094089617
"ENSMUSG00000033953","Ppp3r1",-0.221762719899525,6.32948959395227,5.25058574418885,0.0219393844866076,0.0351817934047955,6.04964734870311,6.34030847705436,6.24915605884461,6.38910527123151,6.50092409115957,6.40698117887166
"ENSMUSG00000054091","1810037I17Rik",-0.235160796141038,5.27617148365708,5.25034743757115,0.0219423893372173,0.0351817934047955,5.30057240243937,5.05318153409365,5.05682832301113,5.44352802906625,5.42142068374021,5.32158834637437
"ENSMUSG00000033257","Ttll4",-0.263811170163704,7.0809464895611,5.24515046901443,0.0220080249592361,0.0352817688720102,7.18074847332956,6.69716142392832,6.86950930122432,7.2134404180258,7.24009841698351,7.19600192900607
"ENSMUSG00000090862","Rps13",-0.227195431852981,8.15470303460475,5.24424011092965,0.0220195433307556,0.035294970364195,8.17760887553933,7.89361665807613,7.88152237509357,8.31591883822828,8.27826998258735,8.30981472136245
"ENSMUSG00000059975","Zfp74",-0.259968646266254,3.93508309143485,5.2433976649741,0.0220302080020677,0.0353067997337447,4.00875550983364,3.80131742316804,3.84631827923396,3.94082987490384,3.92670994467217,4.06452781021063
"ENSMUSG00000022234","Cct5",0.225757320766463,9.41073911400102,5.24016089948676,0.0220712325777063,0.0353672747432566,9.31186226548926,9.57117161906337,9.50644092121822,9.3534258638758,9.31245279726257,9.38911629452842
"ENSMUSG00000026192","Atic",-0.205659599444979,8.157603144608,5.23783881084188,0.0221007127718878,0.0354092355917457,7.79840376413466,8.1284774327327,8.0316773869839,8.27652384876924,8.27306291065472,8.36544236121485
"ENSMUSG00000085705","Gm16046",0.429958095432942,2.61166388339726,5.23589007509027,0.0221254845232965,0.0354436413026698,3.3624840961687,2.76794949408952,2.69211841644943,2.14610420145095,2.27089951349127,1.9163288521707
"ENSMUSG00000045005","Fzd5",-0.243563397572544,4.6228043934225,5.23438391675335,0.0221446500664189,0.035469057303522,4.64365122714291,4.4612770692101,4.59109884605949,4.72139664785828,4.61912414384113,4.679475256667
"ENSMUSG00000042694","Stn1",-0.182118008404122,6.14569664398231,5.23137416965799,0.0221829999929569,0.0355251887551093,6.10162403845453,6.12533727279738,6.09294526064265,6.17830167422242,6.19230791707607,6.17999808725742
"ENSMUSG00000002308","Cd320",0.219313444156615,4.91438790963992,5.22638058301187,0.0222467796676697,0.0356220221432715,5.11207849274808,5.08494507959125,5.06674497677731,4.74982178932236,4.71248037767116,4.69300479480855
"ENSMUSG00000030056","Isy1",-0.252117883684234,4.44822160221656,5.2224968253562,0.0222965155722097,0.035696342848627,4.35969712689809,4.3208287098103,4.47674646655794,4.45712871408048,4.48368655316572,4.57618080570143
"ENSMUSG00000030987","Stim1",-0.198065030336728,5.25349290639995,5.21703755974107,0.0223666224911515,0.0357988709968049,5.16189147634884,5.26862986443212,5.27782323649609,5.30278088908741,5.26366331895783,5.24252107732304
"ENSMUSG00000025931","Paqr8",-0.283186061628032,3.91399494604986,5.21680395201738,0.0223696275307237,0.0357988709968049,3.8403780503459,3.84997679477178,4.06327477944478,3.90856326018739,3.92670994467217,3.88363289623772
"ENSMUSG00000051671","Coa6",-0.341714250920996,4.03074439527135,5.21673243116515,0.0223705476309925,0.0357988709968049,4.27168742949001,3.78775681735838,3.64481626119463,4.17586828717688,4.197969207552,3.97137274441621
"ENSMUSG00000030643","Rab30",0.331524627342372,3.21223790978565,5.21484525344113,0.0223948399365092,0.0358318031824669,3.51944920037237,3.45175932342551,3.69256385387721,2.86137350080302,2.75460810587161,2.67586356626699
"ENSMUSG00000031107","Rbmx2",-0.237688835370312,4.62335050667375,5.214615923363,0.0223977938024928,0.0358318031824669,4.51280535506768,4.54426615646797,4.56568218131309,4.72476999709499,4.65359271677584,4.72189065183362
"ENSMUSG00000027291","Vps39",0.185175900394609,5.8372858044503,5.21181612700997,0.0224338889004816,0.0358795537392632,5.98080233173553,5.94466539903919,5.92593841757346,5.71432998242624,5.72676261453009,5.70328929247482
"ENSMUSG00000040396","Abhd13",-0.18668169314182,6.24914188093156,5.21178289627259,0.02243431767435,0.0358795537392632,6.08636615438867,6.09629486365752,6.16395464978198,6.40127842572573,6.38744415905696,6.32100566454094
"ENSMUSG00000038949","Cnst",0.293052916040022,4.5433513243764,5.21074910609098,0.0224476608382704,0.0358955528638157,5.02600268091998,4.65047679009314,4.64283842408196,4.24797609491931,4.36144579631556,4.13890955314302
