"","GeneName","logFC","logCPM","LR","PValue","FDR","Fl_1_S1","Fl_2_S2","Fl_3_S3","Fl_gHira_1_S7","Fl_gHira_2_S8","Fl_gHira_3_S9"
"ENSMUSG00000051177","Plcb1",-1.15746870443051,1.95334510640137,57.8261377769069,2.86339529642082e-14,6.03642476001402e-14,2.54881882500572,2.62284536719985,2.57343854682291,0.323110116394856,0.816748839971863,0.776571286564346
"ENSMUSG00000028223","Decr1",0.612638085078229,4.29097625093776,57.8042580958583,2.8954226880068e-14,6.10271393612707e-14,3.82730558120461,4.03025264874747,4.14656094968362,4.42264759551849,4.57052584994873,4.62492985850088
"ENSMUSG00000099848","Gm29337",-1.04267776386592,2.66937814553833,57.7949272019746,2.90919000345397e-14,6.13049721138479e-14,3.23346156619142,2.8843958646992,3.25949599887909,2.03984110538741,1.98057167934285,1.74551043620072
"ENSMUSG00000002102","Psmc3",0.309893907087695,8.08143856246253,57.7706923591172,2.94525417654651e-14,6.20524571830658e-14,7.93298244939081,7.88873139806922,7.99171143274888,8.18596336223763,8.24436556780872,8.2096262144884
"ENSMUSG00000006471","Ndor1",-0.48186293001353,4.16913871117022,57.7396926292207,2.9920380589063e-14,6.30254455506843e-14,4.4337139757414,4.47578616416706,4.3482751690849,3.90775230862825,3.86530941231045,3.76210081268909
"ENSMUSG00000042073","Abhd14b",-0.530842186954099,4.16917614131943,57.7144050215339,3.03075149753374e-14,6.38280777060565e-14,4.5120029237602,4.38932746964281,4.34542011122416,3.74525673523335,3.89450791822236,3.87391692808608
"ENSMUSG00000029464","Gpn3",-0.347455140241742,5.84553102400738,57.6941843880221,3.06206807440166e-14,6.44746393220254e-14,6.09909812892759,5.97334865162065,5.98219344462933,5.63939351743985,5.66042979851285,5.61603961956446
"ENSMUSG00000021143","Pacs2",-0.384287037363879,5.71037928823357,57.6507598611639,3.13042011908107e-14,6.59005996916545e-14,5.90146108435882,5.98853012544835,5.93739180063099,5.37848480324947,5.36776226239814,5.49883588514852
"ENSMUSG00000073702","Rpl31",-0.28390517369795,7.94626799713231,57.5344497063908,3.321112125891e-14,6.99009305306653e-14,8.0388240446672,8.00271584401814,8.09305957050739,7.87554325945106,7.83078184892517,7.81004871846633
"ENSMUSG00000073427","Gm4924",0.590457005771674,3.51770205574409,57.5156238982582,3.35305204961372e-14,7.05589988088564e-14,3.30286608297676,3.42989779252468,3.26554981097379,3.72703687809336,3.54149907592772,3.75596867144682
"ENSMUSG00000030000","Add2",0.678778779789152,3.31055494968799,57.5043723056492,3.37228808496235e-14,7.09495256460427e-14,3.14551324044613,3.17441667786077,2.94936772544653,3.42754832154379,3.48503109044627,3.57970644532182
"ENSMUSG00000030868","Dctn5",0.340390548920181,6.03502577276381,57.4654958931233,3.43960612673139e-14,7.23512890109523e-14,5.82173226182514,5.93756581415453,5.77500888356431,6.17785425575423,6.18243357000316,6.25240021992137
"ENSMUSG00000025239","Limd1",-0.263813825415188,6.84295641354561,57.4401633762145,3.48419353842846e-14,7.32744518959573e-14,6.93960055529581,6.97009742021863,7.00190351128635,6.71082165258089,6.67700014813334,6.7096219869816
"ENSMUSG00000034271","Jdp2",0.608761693694494,4.08578785299278,57.4218415422636,3.5168015002599e-14,7.39453603258102e-14,3.8304428203593,3.85649492699941,3.90424742300143,4.10406559757837,4.36336481562045,4.37580406102941
"ENSMUSG00000049421","Zfp260",0.368815539033154,5.71403091381485,57.3175685289277,3.70827931613763e-14,7.79557754229816e-14,5.50184446952747,5.57959625826711,5.44638450717989,5.83177455460623,5.85864710299862,5.98582611187478
"ENSMUSG00000039886","Tmem120a",-0.352493947850587,5.75114835808889,57.3064306562751,3.7293387906195e-14,7.83827500481741e-14,5.95562262183392,5.90929447940123,5.95435587387567,5.47580727208464,5.56830874554622,5.5297155743494
"ENSMUSG00000001134","Uxt",-0.488675554047823,4.27918965977714,57.218983048984,3.89889710539694e-14,8.19300557936583e-14,4.50220012441967,4.43670417370136,4.56992900671951,4.04645590992364,3.95581422244777,3.98556971219044
"ENSMUSG00000024400","Wdr33",-0.291692752348153,6.54077937807805,57.037729568744,4.27530572050156e-14,8.98217451092329e-14,6.72585989049182,6.65360188062576,6.69662888683145,6.3924722588216,6.30981542118375,6.38943161723678
"ENSMUSG00000037260","Hgsnat",-0.336284871681592,5.82818412289457,57.037008785694,4.2768729317592e-14,8.983664270182e-14,5.96207327767001,5.99487483814674,6.05390327898006,5.66713306929583,5.55770030582625,5.63119468285662
"ENSMUSG00000044279","Crb3",-0.344419832648066,5.34462616098821,57.0341699568388,4.28305103952784e-14,8.99483677689406e-14,5.52041774604704,5.4926007194461,5.55911114562601,5.16499825041083,5.17498567532158,5.0614519044318
"ENSMUSG00000016637","Ift27",0.542402308721926,4.34243361903787,57.0278037134999,4.29693830083193e-14,9.02219155062365e-14,4.15715052093935,3.98316170086193,4.26913324340394,4.53687579483754,4.56448275305501,4.50390927132656
"ENSMUSG00000003527","Ess2",0.434768515664042,4.73139444638716,57.0164429813675,4.32183252179259e-14,9.07264180281665e-14,4.5732111958552,4.45292517676224,4.62276221988757,4.89202715289823,4.96852548452617,4.85605943905037
"ENSMUSG00000017550","Atad5",-0.323767285770171,5.55683944366117,57.012069157935,4.33145509604544e-14,9.09101912600234e-14,5.75147540627112,5.77473417152837,5.67280412988242,5.30975315362264,5.29115386553348,5.41375425802843
"ENSMUSG00000037001","Zfp39",1.35960271444206,2.41040531041215,57.0041691599205,4.34888974458101e-14,9.12578206775277e-14,2.27256116973531,1.98398612952763,1.75490521575706,2.70269632327539,2.51961047878321,2.86122248302137
"ENSMUSG00000042642","Flad1",0.458970802441025,4.34810579642541,56.985883143269,4.38951532590471e-14,9.20918556050029e-14,4.18682843076695,4.22902884878449,4.04815234762586,4.55506450524607,4.53697112458513,4.48919782733408
"ENSMUSG00000032526","Ss18l2",-0.59127954540372,3.34314482080677,56.9695393437129,4.42614719283752e-14,9.28417851368784e-14,3.59248642520503,3.64283615011323,3.58891234709319,2.99688350100476,3.00336041796197,2.9764640500183
"ENSMUSG00000059970","Hspa2",0.783170884586232,3.11591637294009,56.9459844709289,4.47948020620398e-14,9.39416632186488e-14,2.8126637204979,2.51219818864247,2.87212224371313,3.37000193396673,3.45267788374565,3.47159860862516
"ENSMUSG00000026873","Phf19",0.4793460866774,4.30217922238053,56.8681699035456,4.66028144905943e-14,9.77137722615726e-14,4.10887508440453,4.06684908936393,4.23251559559424,4.45344958778241,4.49628235944187,4.44223316448992
"ENSMUSG00000052488","Cherp",-0.290737877250417,8.17351445291865,56.8412186569282,4.72459006550855e-14,9.90423175727053e-14,8.31786373229595,8.33060984082419,8.29319003016375,8.08093456764601,7.97472304360157,7.98981477937433
"ENSMUSG00000019312","Grb7",0.357466935004842,5.71591460551376,56.8296791420183,4.75239537148992e-14,9.96052595478038e-14,5.54354203600299,5.51815378242931,5.64404847346669,5.87688754646249,5.84997829588487,5.84054208453784
"ENSMUSG00000034761","Map4k5",-0.273536564353378,6.43771499714966,56.7538368019788,4.93926234141682e-14,1.03501075765198e-13,6.56801216578141,6.57002134361024,6.61363329339512,6.25458823628689,6.25270688920755,6.2995384236496
"ENSMUSG00000010154","Spire2",-0.448807881408957,4.26298544987871,56.7075649850711,5.05686371769124e-14,1.05944179028436e-13,4.52367903197484,4.49381766002028,4.54027400696904,4.0167647750429,3.90411089282091,3.87391692808608
"ENSMUSG00000038803","Ost4",-0.381302284524237,5.85053193086708,56.6672083767878,5.1617163957336e-14,1.0811926560011e-13,5.96849521932675,5.90424739816488,6.09187539517487,5.75517659106963,5.70093525922531,5.62531994953077
"ENSMUSG00000021040","Slirp",-0.397664039931035,5.1533754702812,56.6610594886226,5.17788201571509e-14,1.08436180881219e-13,5.37545124747809,5.2568992044377,5.31682818660469,4.967689314177,5.01800937075531,4.89843088154205
"ENSMUSG00000031714","Gab1",0.396593143740389,5.17106212882143,56.6114294517921,5.31022921697798e-14,1.11185579345085e-13,5.00391246805627,4.945847085322,5.08317177528535,5.28037987880497,5.29845432767775,5.37526790360621
"ENSMUSG00000022472","Desi1",0.32471869070441,6.27277258348582,56.6102521337303,5.31340950307343e-14,1.11229922190913e-13,6.13252567490694,6.10088048900165,6.16737375030422,6.41540981685718,6.46060155605798,6.34211824708084
"ENSMUSG00000045752","Tssc4",0.378120129448162,5.25338201520149,56.5792184549558,5.39793139374615e-14,1.12976696843519e-13,5.07969304969147,4.98939316960687,4.99483165111606,5.47580727208464,5.45364533810723,5.45313691062574
"ENSMUSG00000020783","Ncbp3",0.305655639737913,6.00255680932548,56.5721337296477,5.41741487117299e-14,1.1336181548333e-13,5.82802413963014,5.88217035205894,5.88133194128532,6.11706360332212,6.08342412033946,6.18952013108688
"ENSMUSG00000079104","Prps1l3",0.345813093064571,5.39770810270103,56.5609326826818,5.44836217900405e-14,1.13986618009579e-13,5.18516102188044,5.23160180802755,5.21414622168501,5.55927427618722,5.58332960889747,5.57134225590354
"ENSMUSG00000027333","Smox",-0.448198644263548,5.04031888103042,56.5258450829569,5.5464551053117e-14,1.16015661333683e-13,5.24163324842919,5.30364766433995,5.33133049385632,4.77497065329822,4.80899452822998,4.59432481812315
"ENSMUSG00000028480","Glipr2",0.342980560833066,5.80265955716263,56.5037628138718,5.60909358187161e-14,1.17302438491039e-13,5.62258243209137,5.65964760113188,5.71654888969429,5.88307170757443,5.95303157115471,5.95871737870637
"ENSMUSG00000026688","Mgst3",-0.599970983758052,3.54312918084044,56.489782023,5.64911685931049e-14,1.18115846614982e-13,3.90375982449656,3.80326418816386,3.91584122745441,3.14832801025067,2.90156980575575,3.1266008618279
"ENSMUSG00000030588","Yif1b",0.433104140110799,5.1053157009192,56.4567612389767,5.74478469792973e-14,1.2009215455796e-13,4.86854169197978,4.85285623942943,5.02547811453516,5.37848480324947,5.21218222843968,5.24996759194117
"ENSMUSG00000089715","Cbx6",0.333563410305821,7.2713534812371,56.4420683011476,5.78787259775374e-14,1.20968732732849e-13,7.08229940831122,7.09495437544903,7.07180036309223,7.46237709519697,7.35888224921133,7.4924856485696
"ENSMUSG00000021725","Parp8",0.391323520654395,4.67729663953488,56.4381485825372,5.79942194081622e-14,1.21185924747315e-13,4.55436107729409,4.61821206081079,4.47646279412631,4.79915410857361,4.74364029167889,4.83730481827797
"ENSMUSG00000021635","Rad17",0.39262989462077,5.05519040586955,56.3746622988843,5.98972656546992e-14,1.25137592125134e-13,4.97868404088462,4.85982506925131,4.81870124037989,5.18348954060047,5.22756149436482,5.21909568893777
"ENSMUSG00000031534","Smim19",-1.13806605235096,2.27217635754555,56.3619881752481,6.02845990030889e-14,1.2592168135741e-13,2.87476168271706,2.71026669304592,2.85616414011192,1.7095281217163,1.14298623689917,0.979670354461519
"ENSMUSG00000035478","Mbd3",0.27824342545534,7.45310239027051,56.3346631638734,6.11282250084908e-14,1.27658365771771e-13,7.26932603764457,7.24388702576455,7.36116468761121,7.61383854391442,7.59952304193161,7.5889978354209
"ENSMUSG00000032560","Dnajc13",-0.266485910924623,7.25194140648126,56.3114903931493,6.18529056136881e-14,1.29146004960052e-13,7.36329559724961,7.40531215785707,7.3629303974975,7.15770345586915,7.07841291165865,7.09778446140852
"ENSMUSG00000016510","Mtif3",0.397244363694435,4.66445967121317,56.2795616567526,6.2865513912308e-14,1.31234110697498e-13,4.4743925452117,4.50719490879111,4.53025198317302,4.8143351595706,4.80899452822998,4.82710427472414
"ENSMUSG00000020280","Pus10",0.28419406238793,6.53984555600571,56.2753271852575,6.30010485801887e-14,1.31490824877591e-13,6.43212231178571,6.42954479948777,6.367796857463,6.59566959356467,6.68328802603166,6.70087000257999
"ENSMUSG00000020516","Rps6kb1",0.292067496918423,6.56282603917672,56.265950634587,6.33022095409421e-14,1.32093049966937e-13,6.44497211361141,6.49982019958199,6.34938957720061,6.66788873635683,6.663635053162,6.71753252481937
"ENSMUSG00000001942","Siae",-0.606252770108977,3.54758415440057,56.2467073198874,6.39247955639431e-14,1.33365620717202e-13,3.87366255421841,3.82479273645923,3.96874680524986,3.12068065202039,3.02112022497267,3.0484758762007
"ENSMUSG00000044339","Alkbh2",-0.559614764932056,3.70955341618753,56.2380534581502,6.42067706880391e-14,1.33927213057e-13,3.91266791573876,4.00532888966136,4.05515892949262,3.37000193396673,3.2937286192341,3.33840554003069
"ENSMUSG00000024576","Csnk1a1",-0.316004891351516,8.26803701450705,56.2309917058663,6.44377908306408e-14,1.34382317172506e-13,8.39126789786636,8.45115379200354,8.39040494863997,8.09565440181296,8.10533666029145,8.12010707436959
"ENSMUSG00000018583","G3bp1",0.39827959201573,9.17036609016175,56.218897916278,6.48353639403151e-14,1.35184510075913e-13,8.91042681512064,8.89446024988466,8.9377845484841,9.41041068997087,9.40680685863926,9.34985238428619
"ENSMUSG00000030276","Ttll3",-0.888108636707469,2.57429658481267,56.183634678911,6.60086802626411e-14,1.37603519249221e-13,3.09944324802336,3.11157809797976,2.93424596278984,1.96407932946257,1.51296673488614,1.75783742428238
"ENSMUSG00000061111","Mcrip1",0.448459610588555,4.53397499886536,56.1675208364671,6.65518866944161e-14,1.38708282262362e-13,4.31330520915355,4.374805670263,4.342559392069,4.72535253715576,4.62670696599124,4.76128031341002
"ENSMUSG00000097183","Gm17501",0.751572670759734,2.82929286285677,56.1530236989221,6.70444142514936e-14,1.39707000955192e-13,2.58641825078137,2.74078715000601,2.5438563427638,2.97388996186633,2.97630393121776,3.07827071060221
"ENSMUSG00000029524","Sirt4",-0.760963559941394,3.59218467830603,56.1223386629695,6.80989742676161e-14,1.41876251066204e-13,3.91266791573876,4.0936997972375,3.82037222969417,3.03440997465695,3.32980338044365,2.9062161169996
"ENSMUSG00000033184","Tmed7",-0.349260128393488,7.35607960387178,56.0501819207084,7.06446699161998e-14,1.47150626612156e-13,7.56416307409314,7.51118319130725,7.39951969133543,7.12023696697448,7.2548337141192,7.22254396329875
"ENSMUSG00000022637","Cblb",0.503970667599012,4.14476418052086,56.0424199679452,7.0924122578209e-14,1.4770332987294e-13,4.04549168707769,3.94106800815315,3.96130661480366,4.37955610024762,4.26618162086868,4.25055238761918
"ENSMUSG00000050107","Haspin",-0.377438511401033,4.85657616661292,56.0161441169469,7.18783646435068e-14,1.49660819302481e-13,4.96732821962067,5.02547865900271,5.0780212016979,4.64271955047605,4.66392365574189,4.66802152984395
"ENSMUSG00000048186","Bend7",-0.979764527779138,2.21753379432049,55.9780443953689,7.32848700652557e-14,1.52559018634552e-13,2.79991681600024,2.75580861983218,2.78208424363124,1.03591623942043,1.35388793160281,1.13894642858428
"ENSMUSG00000022911","Arl13b",0.439620710587634,4.74782490394373,55.9437171360851,7.45756778992415e-14,1.5521526280858e-13,4.49826027812513,4.62026546779285,4.64383025413087,4.87764598921659,4.88127278923033,4.93552951930258
"ENSMUSG00000037032","Apbb1",0.521105538001037,4.33087804775994,55.9301663988452,7.5091466713709e-14,1.56257715171103e-13,4.14207944034557,4.00218292538517,4.24788605419981,4.60080892903956,4.41129138972595,4.5202822877942
"ENSMUSG00000079477","Rab7",0.270800359397428,8.20834096196398,55.9039153809014,7.61008502223044e-14,1.58326669510593e-13,8.04710680952495,8.04880182546976,8.10217942441828,8.32457048797174,8.33944534461295,8.35312728419786
"ENSMUSG00000042225","Ammecr1",0.320547105686358,5.95198876953492,55.8656508667946,7.75965343483551e-14,1.6140634176295e-13,5.8575414538183,5.9201696244059,5.80337389878873,5.97568385062219,5.95649689780244,6.15847513621132
"ENSMUSG00000093930","Hmgcs1",0.284365384995278,7.5975631633089,55.8620565267738,7.77385323197157e-14,1.61669585787665e-13,7.37058759626267,7.43448776065326,7.37907432757124,7.69575428311729,7.75751761532242,7.86983342905202
"ENSMUSG00000027346","Gpcpd1",0.482013438907709,4.21205880582227,55.8195949188773,7.9435829164689e-14,1.65166573093372e-13,4.1062889669902,4.09665259394569,3.90036202416329,4.42829709426436,4.30656817201179,4.37380319716696
"ENSMUSG00000055116","Arntl",0.609704692432318,4.12700191342609,55.8182845601609,7.94887931586107e-14,1.65243879185364e-13,3.79555216077207,3.93117715082474,3.98718112372323,4.28308625214465,4.20145363799714,4.45742884187755
"ENSMUSG00000027879","Sec22b",0.328070261153709,6.08678718705312,55.8155459251773,7.95996014334793e-14,1.65441379274786e-13,5.95418521742422,5.88985069778616,5.90963414871281,6.27746066358391,6.22902408626994,6.22158088783128
"ENSMUSG00000042213","Zfand4",1.09657581730396,2.42068374914266,55.7575110761556,8.1984441764827e-14,1.7036425582294e-13,2.42145935083186,2.03413431614851,2.34094498942134,2.57609237273079,2.59269277471307,2.52859496292639
"ENSMUSG00000023805","Synj2",-0.338911700010068,5.51614288380209,55.6838241217609,8.51157711444119e-14,1.76836080196636e-13,5.68110103741796,5.76641403396843,5.71985956566602,5.30208113945472,5.26344331906883,5.23019735861122
"ENSMUSG00000036093","Arl5a",-0.270752101018532,6.69715883531536,55.67066587097,8.56873945908865e-14,1.77988359915078e-13,6.82119558004843,6.87484191593805,6.76552887357967,6.4963013225021,6.54665352848449,6.61961700099221
"ENSMUSG00000041757","Plekha6",-1.23876195792131,1.97362387832221,55.6608554600932,8.61160786122353e-14,1.78843330091548e-13,2.64461060739852,2.71795755155486,2.48280755366221,0.588290116004987,0.775490188791423,0.45183071260299
"ENSMUSG00000034105","Meak7",-0.649286503376673,3.33178179174394,55.6588941832571,8.62020372691365e-14,1.78986340374968e-13,3.67856560869967,3.78140950830169,3.63172371114537,2.72122420390207,2.82275180716839,2.82066801602144
"ENSMUSG00000079144","A130010J15Rik",-0.618730169317513,3.3559018633222,55.5722536747987,9.00862197621214e-14,1.87014204776849e-13,3.61084804108492,3.70993452679703,3.70036840535108,2.94265049948458,2.94873030981554,2.87260312636507
"ENSMUSG00000034893","Cog3",-0.475635500701456,4.9383105399335,55.5488243892077,9.11663365229447e-14,1.89218948663503e-13,5.03279865276684,5.23428567754068,5.24511277183725,4.67396695383931,4.54620008321415,4.69551655536256
"ENSMUSG00000034349","Smc4",-0.300766377786979,8.32950270559328,55.5256178318723,9.22489586608024e-14,1.91428017486609e-13,8.43094926760068,8.546153755465,8.43221121327806,8.08295068329118,8.14434834739744,8.27554459712563
"ENSMUSG00000056962","Jmjd6",0.285263651502759,6.42671070825971,55.4953150671208,9.36820192617724e-14,1.943632698477e-13,6.28380662208435,6.30039458028754,6.25213274864146,6.55815747046546,6.56946377835656,6.56542144587278
"ENSMUSG00000029994","Anxa4",0.279263848927149,7.53133881834959,55.4344822880795,9.66264832992053e-14,2.00432465555653e-13,7.36112790776698,7.36852738007402,7.41492113507959,7.60357626090973,7.68730159159785,7.713081024533
"ENSMUSG00000033902","Mapkbp1",-0.518779101001546,4.25584132722396,55.369287235662,9.98849700271359e-14,2.07150505391063e-13,4.57133722867994,4.58915319705957,4.4421309207235,4.02050975621485,3.81529235096551,3.79835618277715
"ENSMUSG00000022339","Ebag9",0.415501100570374,4.56375778481199,55.3667548105556,1.0001373691625e-13,2.07376472920622e-13,4.42543879033722,4.4084652491661,4.39320401099345,4.671587189193,4.67237747519627,4.76891334592942
"ENSMUSG00000034575","Tent4a",-0.322605617456539,5.6794109180143,55.3599706622482,1.00359511380141e-13,2.08052222700732e-13,5.87359822748917,5.8325549986388,5.89896408361046,5.52012970080213,5.38843482089515,5.44267591107794
"ENSMUSG00000024927","Rela",-0.255988574640848,7.85370800627221,55.2819720496032,1.04421926431657e-13,2.16431033025742e-13,7.95488889779329,7.956125428261,8.00669751137024,7.76882158422725,7.72842173888158,7.67031523033258
"ENSMUSG00000029064","Gnb1",-0.356499385489596,8.97214769493009,55.2655236089689,1.05299401472968e-13,2.18206538800575e-13,9.12651369072315,9.10925649940057,9.1661925917778,8.77469112768653,8.76914643989017,8.81986167561335
"ENSMUSG00000051278","Zgrf1",-0.422597688674324,4.60953409336442,55.2314857643082,1.07138719936395e-13,2.21974126066518e-13,4.85165641044,4.85460160527556,4.79168805522269,4.30474714503451,4.17789695327785,4.44223316448992
"ENSMUSG00000037514","Pank2",-0.339222777173981,5.3117497473915,55.200562694599,1.08837578673754e-13,2.25449270109918e-13,5.49395203742701,5.45051961876537,5.4858116020112,5.06881029305657,5.14290082272643,5.13299296281946
"ENSMUSG00000022500","Litaf",0.280231265438236,7.15426225686295,55.1720545063389,1.10427637434265e-13,2.28697712423208e-13,6.99901188318681,6.9841175551991,7.09450821186667,7.26420155665859,7.25530273537099,7.30097743100478
"ENSMUSG00000019777","Hdac2",0.252936869802541,7.6446477362789,55.1394255000683,1.1227608351525e-13,2.32479888908456e-13,7.46217477704792,7.46108151165809,7.51423409817619,7.73816210110881,7.79992918268359,7.84386898975486
"ENSMUSG00000026088","Mitd1",-0.566270874973709,3.66201303842177,55.1297607681023,1.12829514475818e-13,2.33579629631667e-13,3.91266791573876,4.04255489911305,3.90036202416329,3.2152136320418,3.30101609680716,3.27977451519356
"ENSMUSG00000029833","Trim24",-0.277722048626092,6.69832629221757,55.0225954122922,1.19152123907802e-13,2.46619925897742e-13,6.83921793725024,6.88853678639282,6.81796173393844,6.5445667870871,6.43846848463089,6.58068111490379
"ENSMUSG00000022477","Aco2",0.296040160885517,8.35084178986547,55.0193659229312,1.19348065062529e-13,2.46976654109432e-13,8.22183013960384,8.16904900629278,8.25147777017557,8.45154064434427,8.44394964307511,8.5308660346782
"ENSMUSG00000074364","Ehd2",0.335654507489273,6.40324510453817,55.0116301305364,1.19818726939347e-13,2.47901630894867e-13,6.23136805577107,6.20237137801076,6.3550784109899,6.53150315344855,6.49198375522383,6.57372528739651
"ENSMUSG00000029780","Nt5c3",0.399876434062046,5.31514787012311,54.9743598321257,1.22112490433346e-13,2.52597443656728e-13,5.08232724013409,5.15859668694621,5.13864669856038,5.46622790180108,5.56830874554622,5.44553644180831
"ENSMUSG00000040435","Ppp1r15a",0.372264172865054,5.90122885053409,54.9446353766354,1.23973306615233e-13,2.56395999003333e-13,5.67413300385256,5.62325191727861,5.79607338703002,6.17785425575423,6.06748808786601,6.01500473373607
"ENSMUSG00000000295","Hddc2",0.344466598175812,5.6516484280681,54.863639012511,1.29189118680324e-13,2.67130334478434e-13,5.42194741327219,5.46772773000313,5.4948582634725,5.80921913813811,5.8843453060198,5.79416660742977
"ENSMUSG00000040785","Ttc3",0.288607223005159,7.29632364052008,54.7229758799996,1.38774379197076e-13,2.86893557625234e-13,7.13018484362221,7.12996511990368,7.14627994398925,7.4169256931831,7.35451106457975,7.54455342782586
"ENSMUSG00000021483","Cdk20",-0.761268065959517,2.86798062628855,54.7177581353524,1.39143307347418e-13,2.87599463893409e-13,3.26626625044203,3.19660507253794,3.30722979460421,2.47053460397301,2.28984743240451,2.1243947442336
"ENSMUSG00000013822","Elof1",-0.325264723557802,5.86163754608589,54.7098442282277,1.39704745467158e-13,2.88702917547509e-13,6.01128412227139,5.94413814567505,6.07560080143671,5.7302380969233,5.71054438952061,5.6328687935651
"ENSMUSG00000026097","Ormdl1",-0.500622614447536,4.23951436197148,54.7022867545106,1.40243012837914e-13,2.89758062245929e-13,4.54484284599642,4.49157600930331,4.40969803468573,3.94763755691158,3.69321327166937,4.04209919641156
"ENSMUSG00000025395","Prim1",0.268778270468209,6.56286064495629,54.6801404012878,1.41832326722471e-13,2.92983944052397e-13,6.42695017268278,6.37160431630818,6.37201154490417,6.72408798970531,6.72519843826503,6.71318709761462
"ENSMUSG00000070730","Rmdn3",-0.354033513458922,5.2266077262192,54.66551620806,1.42891686292941e-13,2.95114039021662e-13,5.3657532287253,5.41073753225821,5.44505153211952,4.99268883830691,5.05080082261315,4.99401423396824
"ENSMUSG00000022052","Ppp2r2a",-0.271614977621133,6.7335628957182,54.6529292616181,1.43809807583534e-13,2.96951651990535e-13,6.87308050052476,6.85099579132038,6.90197317972432,6.5445667870871,6.56795426414097,6.60092202430275
"ENSMUSG00000024588","Fech",0.316745536207452,5.81653011786079,54.6332344383467,1.452582522907e-13,2.99883384585158e-13,5.72306118594431,5.63040113506408,5.66137055351679,5.96794682490343,5.93557897255399,5.95135679733565
"ENSMUSG00000029575","Mmab",-0.358340896939635,5.05721949985601,54.6258455388437,1.45805422478458e-13,3.00953660868884e-13,5.24398797447768,5.28046277818955,5.23280579762333,4.89406995218875,4.74631210095755,4.80648423592621
"ENSMUSG00000064289","Tank",-0.355286273224685,5.63210553813632,54.5917127125883,1.48359951448825e-13,3.06155743413408e-13,5.8074743994426,5.97495424542948,5.74715701482355,5.30361880964039,5.35030592933099,5.43309963710675
"ENSMUSG00000018809","Smyd4",0.48450523515,4.00319477753797,54.5913914702376,1.48384204993756e-13,3.06155743413408e-13,3.84292399739308,3.75921866368666,3.85290225534134,4.16624033174418,4.0964751069037,4.23960684346379
"ENSMUSG00000006335","Tfpt",0.505926661423922,3.74761996044389,54.4933199087856,1.55977133430611e-13,3.21758543819717e-13,3.54744095262531,3.57670014439706,3.47335955989772,4.00547114797885,3.87998253207237,3.94031844209814
"ENSMUSG00000030410","Dmwd",0.310219098558934,6.2538358666605,54.492642111911,1.56030940441803e-13,3.2180612992223e-13,6.1223225236764,6.10161558798305,6.07042307893897,6.41612077218972,6.35690351380834,6.41641208756138
"ENSMUSG00000021990","Spata13",0.656428341965072,2.98692513941899,54.4714897111057,1.57719493671015e-13,3.25224616750415e-13,2.79991681600024,2.835742219399,2.81547909942132,3.14832801025067,3.06458617465114,3.20521957638706
"ENSMUSG00000027624","Epb41l1",-0.271356390417828,6.71487265921868,54.4666630816046,1.58107348743779e-13,3.25960187868968e-13,6.87270012938903,6.91051736064376,6.8917354213694,6.56137456407364,6.44011966677638,6.51593038835501
"ENSMUSG00000051306","Usp42",-0.335661271130857,5.49425318165491,54.455948151095,1.58971786417847e-13,3.2767781689475e-13,5.67587816991257,5.68341109931075,5.60876759764883,5.28661362001869,5.25596305798334,5.34902785094279
"ENSMUSG00000054716","Zfp771",0.901498740844905,3.69837828683019,54.442155551116,1.60091483527029e-13,3.29920815166233e-13,2.99706681840034,3.3628028046937,3.4837832436877,4.19635092698915,4.17789695327785,3.79835618277715
"ENSMUSG00000038070","Cntln",-0.922385406562117,2.3106008541665,54.4363770500899,1.60562930453757e-13,3.30827262137449e-13,2.85641132517625,2.82865579423872,2.7905057063502,1.22954353533678,1.32558194406407,1.56086559697801
"ENSMUSG00000005803","Sqor",-0.379275672843983,5.5883683709544,54.4359227418215,1.60600054666203e-13,3.30838640751767e-13,5.75395588171582,5.69709450263199,5.86945631115776,5.36529247338364,5.32729226586174,5.39808898459757
"ENSMUSG00000071014","Ndufb6",-0.4160124945988,5.83425640789978,54.4245239239023,1.6153433587294e-13,3.32697808824278e-13,6.04813201512927,5.97174126893483,5.98494788546698,5.75292718503483,5.58929443624738,5.56258554711725
"ENSMUSG00000031647","Mfap3l",-0.315979166148184,6.06931253499138,54.3967933902349,1.63829984979449e-13,3.37359581579435e-13,6.21465731051368,6.24158322702612,6.22209657019337,5.82000380271436,5.83624976278184,5.98385972631665
"ENSMUSG00000028608","Czib",-0.463522925339014,4.55347935388212,54.3425693049661,1.68413634623434e-13,3.46730057202111e-13,4.79014586751732,4.80671934694647,4.71634136641585,4.43392455621189,4.16197605751094,4.22191938807458
"ENSMUSG00000051439","Cd14",0.628868164129615,3.56391457511444,54.3228267361198,1.70114184807041e-13,3.50162288781933e-13,3.24291069477389,3.19660507253794,3.33628080187801,3.76771267141648,3.73147321501821,3.94571638045777
"ENSMUSG00000002489","Tiam1",0.421106275302001,4.84498169238653,54.3134378181588,1.70928928584323e-13,3.51770189374736e-13,4.73261855273968,4.8805318324322,4.82691224739567,4.98312483417683,4.75695013052018,4.87598773738287
"ENSMUSG00000032030","Cul5",-0.270674300956178,6.5038691735754,54.3126024924086,1.71001604663184e-13,3.51850589469118e-13,6.63637822378315,6.66159997169388,6.66319904400158,6.26567537893532,6.3071035357341,6.41008027242372
