"","GeneName","logFC","logCPM","LR","PValue","FDR","Cl19_1_S4","Cl19_2_S5","Cl19_3_S6","Cl19_gHira_1_S10","Cl19_gHira_2_S11","Cl19_gHira_3_S12"
"ENSMUSG00000041837","Pdcd7",0.0907932776418744,4.11413331550339,0.501991802013003,0.478626246668203,0.598860043189749,3.97047924775762,4.1999578970752,4.12174843258636,4.11921724911808,4.1992222297678,4.06912559166265
"ENSMUSG00000020340","Cyfip2",0.0592441615302654,6.4489056667072,0.500654933623522,0.479212491323965,0.599523015616358,6.26384497221523,6.47143275134326,6.56320895420662,6.42278220263612,6.4888639009506,6.46848439932761
"ENSMUSG00000024082","Ndufaf7",-0.058313982213136,5.37891283728406,0.500510845797514,0.479275746950592,0.599531618994541,5.43530090060031,5.46765032284155,5.38103084398402,5.36649157065465,5.33308120398588,5.28264083316711
"ENSMUSG00000038299","Wdr36",-0.0699847054421119,7.01174538616574,0.500343968874665,0.479349024236716,0.599552755085067,6.82074284926999,7.1515383791132,7.13745014290488,6.99347946390704,6.94111240341751,7.00174017090621
"ENSMUSG00000109865","Hspa14",-0.0577116424338278,6.21217388052046,0.499810828225299,0.479583254412107,0.599775176692738,6.17086685380782,6.30050498531807,6.24359736352867,6.19674754130794,6.22069666019258,6.1364031118028
"ENSMUSG00000042229","Rabif",-0.0698082093392765,5.1396334434665,0.498820548850542,0.480018821689327,0.600233928002056,5.07934774990182,5.25248329557013,5.20211513977009,5.11156442118725,5.12446404751727,5.06263483103976
"ENSMUSG00000032437","Stt3b",-0.0557242297448684,8.52384405070235,0.498718817237505,0.480063604310829,0.600233928002056,8.39752284325629,8.61178814153077,8.64608027006522,8.41645295316179,8.5446579307921,8.50992836856187
"ENSMUSG00000020790","Ankfy1",0.0547114596253169,7.0735670750448,0.498592069609828,0.48011940865013,0.600233928002056,6.94556807253158,7.04820486094839,7.19472908968003,7.03066537581061,7.08316589027517,7.12757235281862
"ENSMUSG00000027346","Gpcpd1",-0.0815923240077195,4.25174567842248,0.497022063506452,0.480811532217893,0.600964089255025,4.60575544963781,4.17238899091712,4.22574225917853,4.17610632626311,4.13700849212481,4.11895515587308
"ENSMUSG00000033105","Lss",0.0578941485477239,5.98671336266031,0.497010848437407,0.480816482168681,0.600964089255025,5.92160582423075,5.99493051541032,5.99360291462532,6.02404129661038,6.01122671677604,5.97259775258415
"ENSMUSG00000026311","Asb1",-0.0661298993550352,4.93651020622244,0.494975572835369,0.481716170715901,0.602017835161934,5.0366694819792,4.8378060751234,5.00644198144475,4.87913809832954,4.93270243541714,4.91436771422078
"ENSMUSG00000043415","Otud1",-0.0844679034434332,3.97088966616615,0.494431786800492,0.481957018153149,0.602248053001244,4.064118923179,3.97509254536482,4.09291807850595,3.87168580545441,4.01085864082733,3.79034399476953
"ENSMUSG00000032806","Slc10a3",-0.084468308543674,4.17285481828137,0.494227537520377,0.482047533026034,0.602274062834079,4.15737119621391,4.25684901117934,4.30609085065786,4.15135105127306,4.10811243489488,4.04526938863381
"ENSMUSG00000030780","Rusf1",-0.0742097010682407,4.80002338147869,0.494129236048683,0.482091106154192,0.602274062834079,5.06100863434011,4.78644781767523,4.68660908165197,4.82039156733345,4.75563163645179,4.6418320447472
"ENSMUSG00000026618","Iars2",-0.0631320267284132,6.61309963312217,0.493367323554764,0.482429051392976,0.602625459005392,6.49421600861582,6.71421732718645,6.7378696990622,6.5261812000711,6.66066555370241,6.52871437965962
"ENSMUSG00000022884","Eif4a2",-0.111609764159739,7.73419119502348,0.493154520897448,0.482523509342239,0.602672656606222,8.18744992943565,7.47684619845921,7.51907611448893,7.75951616423489,7.7090811174482,7.62961533700884
"ENSMUSG00000032217","Rnf111",-0.0557511115077255,5.93361240563001,0.492632295102814,0.482755441761515,0.602891528795297,6.02274639412362,5.92953234456152,6.0471876664055,5.9079222551058,5.814594825099,5.86476711305992
"ENSMUSG00000116995","Gm21926",-0.0722945285406397,4.98040455473385,0.492469820689013,0.482827637791275,0.602910885424192,5.25716442195069,4.86604584142721,4.92880992935333,5.00254557875386,4.92167342546329,4.85483359415754
"ENSMUSG00000022354","Ndufb9",-0.0661419887439138,6.22952194363298,0.492286703520211,0.482909027804084,0.602941716762783,6.45963257217622,6.17762396091898,6.0972411809418,6.12342915884385,6.30374784735747,6.1816564597457
"ENSMUSG00000026393","Nek7",-0.0523329863261013,7.12444440675234,0.492083195134263,0.482999507599635,0.602983888684494,7.02813290682068,7.1889943391192,7.26066274759803,7.0569548524979,7.08399055641868,7.11616704874771
"ENSMUSG00000097290","1300002E11Rik",-0.137612782410979,2.50179612404768,0.491939060501974,0.483063606723048,0.602993120541483,3.10653593800686,2.10096224767866,2.50070595650899,2.28714700494262,2.38621250313659,2.35210367108468
"ENSMUSG00000032782","Cntrob",0.0740698454601954,5.6683231407285,0.491565920984769,0.483229613317896,0.60312954319513,5.91219278254139,5.54358777258271,5.39684305534868,5.71331587405249,5.66940540449182,5.71512380434473
